date;tournament_id;prefecture;shop;format;placement;player;archetype
25 Jan 26;3870;Tōkyō;フルコンプ　PLAYERS CENTER　八王子本店;City League (JP);1;アトー;grimmsnarl froslass
25 Jan 26;3870;Tōkyō;フルコンプ　PLAYERS CENTER　八王子本店;City League (JP);2;ナフェ;archaludon
25 Jan 26;3870;Tōkyō;フルコンプ　PLAYERS CENTER　八王子本店;City League (JP);3;汚しみ;mega starmie mega froslass
25 Jan 26;3870;Tōkyō;フルコンプ　PLAYERS CENTER　八王子本店;City League (JP);4;ケンコイ;dragapult dusknoir
25 Jan 26;3870;Tōkyō;フルコンプ　PLAYERS CENTER　八王子本店;City League (JP);5;ラルダ;ogerpon mega venusaur
25 Jan 26;3870;Tōkyō;フルコンプ　PLAYERS CENTER　八王子本店;City League (JP);6;ぱんじゃ;mega lucario hariyama
25 Jan 26;3870;Tōkyō;フルコンプ　PLAYERS CENTER　八王子本店;City League (JP);7;るあ;mega froslass mega starmie
25 Jan 26;3870;Tōkyō;フルコンプ　PLAYERS CENTER　八王子本店;City League (JP);8;フローズン;mega lucario hariyama
25 Jan 26;3870;Tōkyō;フルコンプ　PLAYERS CENTER　八王子本店;City League (JP);9;とんさ;mega lucario hariyama
25 Jan 26;3870;Tōkyō;フルコンプ　PLAYERS CENTER　八王子本店;City League (JP);10;よー;dipplin thwackey
25 Jan 26;3870;Tōkyō;フルコンプ　PLAYERS CENTER　八王子本店;City League (JP);11;めざし;dragapult dusknoir
25 Jan 26;3870;Tōkyō;フルコンプ　PLAYERS CENTER　八王子本店;City League (JP);12;ゆーい;noctowl ogerpon
25 Jan 26;3870;Tōkyō;フルコンプ　PLAYERS CENTER　八王子本店;City League (JP);13;ぶるー;mega venusaur meganium
25 Jan 26;3870;Tōkyō;フルコンプ　PLAYERS CENTER　八王子本店;City League (JP);14;さだはる;ogerpon mega venusaur
25 Jan 26;3870;Tōkyō;フルコンプ　PLAYERS CENTER　八王子本店;City League (JP);15;縫/nuinui;mega froslass mega starmie
25 Jan 26;3870;Tōkyō;フルコンプ　PLAYERS CENTER　八王子本店;City League (JP);16;Yuwa;zoroark
25 Jan 26;3869;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);1;オレンジ;mega lucario hariyama
25 Jan 26;3869;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);2;ヒロ;alakazam dudunsparce
25 Jan 26;3869;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);3;聖(まさ);ogerpon mega venusaur
25 Jan 26;3869;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);4;ドキンちゃんピザ;honchkrow porygon-z
25 Jan 26;3869;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);5;もっちゃん;garchomp roserade
25 Jan 26;3869;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);6;ガオガエン;grimmsnarl froslass
25 Jan 26;3869;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);7;＿＿＿＿「アンダーバー」;dragapult
25 Jan 26;3869;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);8;えびのすけ;mega lucario hariyama
25 Jan 26;3869;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);9;キイロ;hydrapple ogerpon
25 Jan 26;3869;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);10;かいとなチャンネルスタッフ;mega starmie mega froslass
25 Jan 26;3869;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);11;ぎんが;mega lucario hariyama
25 Jan 26;3869;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);12;きんぱつ;mega starmie mega froslass
25 Jan 26;3869;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);13;鷹水;archaludon
25 Jan 26;3869;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);14;キラ;dragapult
25 Jan 26;3869;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);15;たくみ;archaludon
25 Jan 26;3869;Ibaraki;Duel Stade Ganryu　ひたち野うしく店;City League (JP);16;はつ;dragapult
25 Jan 26;3868;Chiba;トーナメントセンターバトロコ　新津田沼駅前;City League (JP);1;りお;mega lucario solrock
25 Jan 26;3868;Chiba;トーナメントセンターバトロコ　新津田沼駅前;City League (JP);2;りきまる;mega froslass mega starmie
25 Jan 26;3868;Chiba;トーナメントセンターバトロコ　新津田沼駅前;City League (JP);3;ゆう;mega lucario hariyama
25 Jan 26;3868;Chiba;トーナメントセンターバトロコ　新津田沼駅前;City League (JP);4;あかがつお;mega lucario hariyama
25 Jan 26;3868;Chiba;トーナメントセンターバトロコ　新津田沼駅前;City League (JP);5;チャー;okidogi barbaracle
25 Jan 26;3868;Chiba;トーナメントセンターバトロコ　新津田沼駅前;City League (JP);6;豊かな浴衣;garchomp roserade
25 Jan 26;3868;Chiba;トーナメントセンターバトロコ　新津田沼駅前;City League (JP);7;きんどら;noctowl terapagos
25 Jan 26;3868;Chiba;トーナメントセンターバトロコ　新津田沼駅前;City League (JP);8;i2;grimmsnarl froslass
25 Jan 26;3868;Chiba;トーナメントセンターバトロコ　新津田沼駅前;City League (JP);9;ちん;dragapult blaziken
25 Jan 26;3868;Chiba;トーナメントセンターバトロコ　新津田沼駅前;City League (JP);10;kuroka;mega starmie mega froslass
25 Jan 26;3868;Chiba;トーナメントセンターバトロコ　新津田沼駅前;City League (JP);11;リン太郎;garchomp roserade
25 Jan 26;3868;Chiba;トーナメントセンターバトロコ　新津田沼駅前;City League (JP);12;くくいち;honchkrow
25 Jan 26;3868;Chiba;トーナメントセンターバトロコ　新津田沼駅前;City League (JP);13;ヒラチ;dragapult dusknoir
25 Jan 26;3868;Chiba;トーナメントセンターバトロコ　新津田沼駅前;City League (JP);14;ゆう;garchomp roserade
25 Jan 26;3868;Chiba;トーナメントセンターバトロコ　新津田沼駅前;City League (JP);15;トマター;mega venusaur ogerpon
25 Jan 26;3868;Chiba;トーナメントセンターバトロコ　新津田沼駅前;City League (JP);16;4アto;archaludon
25 Jan 26;3867;Kanagawa;トーナメントセンターバトロコ　川崎駅前;City League (JP);1;よう;mega diancie dusknoir
25 Jan 26;3867;Kanagawa;トーナメントセンターバトロコ　川崎駅前;City League (JP);2;カミカゼ;blaziken dragapult
25 Jan 26;3867;Kanagawa;トーナメントセンターバトロコ　川崎駅前;City League (JP);3;Lheuka;honchkrow porygon-z
25 Jan 26;3867;Kanagawa;トーナメントセンターバトロコ　川崎駅前;City League (JP);4;トーマ;dragapult noctowl
25 Jan 26;3867;Kanagawa;トーナメントセンターバトロコ　川崎駅前;City League (JP);5;ピーすけ;mega lucario hariyama
25 Jan 26;3867;Kanagawa;トーナメントセンターバトロコ　川崎駅前;City League (JP);6;スナ;mega lucario hariyama
25 Jan 26;3867;Kanagawa;トーナメントセンターバトロコ　川崎駅前;City League (JP);7;うじ;archaludon
25 Jan 26;3867;Kanagawa;トーナメントセンターバトロコ　川崎駅前;City League (JP);8;あめつち;mega starmie dusclops
25 Jan 26;3867;Kanagawa;トーナメントセンターバトロコ　川崎駅前;City League (JP);9;フカサワ;mega starmie mega froslass
25 Jan 26;3867;Kanagawa;トーナメントセンターバトロコ　川崎駅前;City League (JP);10;すけきち;ogerpon mega venusaur
25 Jan 26;3867;Kanagawa;トーナメントセンターバトロコ　川崎駅前;City League (JP);11;ふんちぇ;mega lucario hariyama
25 Jan 26;3867;Kanagawa;トーナメントセンターバトロコ　川崎駅前;City League (JP);12;イエーイ;dragapult dusknoir
25 Jan 26;3867;Kanagawa;トーナメントセンターバトロコ　川崎駅前;City League (JP);13;ぎん;mega lucario hariyama
25 Jan 26;3867;Kanagawa;トーナメントセンターバトロコ　川崎駅前;City League (JP);14;sakura@;grimmsnarl froslass
25 Jan 26;3867;Kanagawa;トーナメントセンターバトロコ　川崎駅前;City League (JP);15;引けんのエース;garchomp roserade
25 Jan 26;3867;Kanagawa;トーナメントセンターバトロコ　川崎駅前;City League (JP);16;あやさき;honchkrow porygon-z
25 Jan 26;3866;Aichi;竜星の嵐　名古屋店;City League (JP);1;しろたん;mega lucario hariyama
25 Jan 26;3866;Aichi;竜星の嵐　名古屋店;City League (JP);2;としぞう;alakazam dudunsparce
25 Jan 26;3866;Aichi;竜星の嵐　名古屋店;City League (JP);3;たける;zoroark darmanitan
25 Jan 26;3866;Aichi;竜星の嵐　名古屋店;City League (JP);4;とま;mega lucario hariyama
25 Jan 26;3866;Aichi;竜星の嵐　名古屋店;City League (JP);5;メガレジギガス;mega lucario hariyama
25 Jan 26;3866;Aichi;竜星の嵐　名古屋店;City League (JP);6;かも;archaludon
25 Jan 26;3866;Aichi;竜星の嵐　名古屋店;City League (JP);7;TakU3（タクミ）;thwackey dipplin
25 Jan 26;3866;Aichi;竜星の嵐　名古屋店;City League (JP);8;とーか;mega starmie mega froslass
25 Jan 26;3866;Aichi;竜星の嵐　名古屋店;City League (JP);9;たくあん;mega lucario hariyama
25 Jan 26;3866;Aichi;竜星の嵐　名古屋店;City League (JP);10;ゆうほし;mega starmie mega froslass
25 Jan 26;3866;Aichi;竜星の嵐　名古屋店;City League (JP);11;しぶ;mega feraligatr munkidori
25 Jan 26;3866;Aichi;竜星の嵐　名古屋店;City League (JP);12;Wacko;mega froslass bronzong
25 Jan 26;3866;Aichi;竜星の嵐　名古屋店;City League (JP);13;ヨッシー;mega lucario hariyama
25 Jan 26;3866;Aichi;竜星の嵐　名古屋店;City League (JP);14;ART;dragapult noctowl
25 Jan 26;3866;Aichi;竜星の嵐　名古屋店;City League (JP);15;つちふでお;dragapult
25 Jan 26;3866;Aichi;竜星の嵐　名古屋店;City League (JP);16;もか;archaludon
25 Jan 26;3865;Shizuoka;トレカステーション佐鳴台店;City League (JP);1;こリ;mega lucario hariyama
25 Jan 26;3865;Shizuoka;トレカステーション佐鳴台店;City League (JP);2;山本道鬼;mega froslass mega starmie
25 Jan 26;3865;Shizuoka;トレカステーション佐鳴台店;City League (JP);3;ゴリラ・リラ;dipplin rillaboom
25 Jan 26;3865;Shizuoka;トレカステーション佐鳴台店;City League (JP);4;ヨノワール全落ち;dragapult dusknoir
25 Jan 26;3865;Shizuoka;トレカステーション佐鳴台店;City League (JP);5;あまとり;mega lucario hariyama
25 Jan 26;3865;Shizuoka;トレカステーション佐鳴台店;City League (JP);6;ユウ;honchkrow porygon-z
25 Jan 26;3865;Shizuoka;トレカステーション佐鳴台店;City League (JP);7;Ryota;mega froslass mega starmie
25 Jan 26;3865;Shizuoka;トレカステーション佐鳴台店;City League (JP);8;よ;crustle munkidori
25 Jan 26;3865;Shizuoka;トレカステーション佐鳴台店;City League (JP);9;ゆう;mega starmie mega froslass
25 Jan 26;3865;Shizuoka;トレカステーション佐鳴台店;City League (JP);10;tako;dragapult mega kangaskhan
25 Jan 26;3865;Shizuoka;トレカステーション佐鳴台店;City League (JP);11;ブラック;mega sharpedo toxtricity
25 Jan 26;3865;Shizuoka;トレカステーション佐鳴台店;City League (JP);12;オーエン;mega sharpedo toxtricity
25 Jan 26;3865;Shizuoka;トレカステーション佐鳴台店;City League (JP);13;ゆーろ;honchkrow porygon-z
25 Jan 26;3865;Shizuoka;トレカステーション佐鳴台店;City League (JP);14;FDえーじ;barbaracle mega zygarde
25 Jan 26;3865;Shizuoka;トレカステーション佐鳴台店;City League (JP);15;れいみー;mega lucario hariyama
25 Jan 26;3865;Shizuoka;トレカステーション佐鳴台店;City League (JP);16;ぺぺろんちーの;honchkrow porygon-z
25 Jan 26;3864;Saitama;竜星のPAO　大宮店;City League (JP);1;らて;mega froslass mega starmie
25 Jan 26;3864;Saitama;竜星のPAO　大宮店;City League (JP);2;ナカム;zoroark darmanitan
25 Jan 26;3864;Saitama;竜星のPAO　大宮店;City League (JP);3;まきし;garchomp roserade
25 Jan 26;3864;Saitama;竜星のPAO　大宮店;City League (JP);4;ほねっと;trevenant
25 Jan 26;3864;Saitama;竜星のPAO　大宮店;City League (JP);5;ヌチャン;alakazam dudunsparce
25 Jan 26;3864;Saitama;竜星のPAO　大宮店;City League (JP);6;くうパパ;rillaboom dipplin
25 Jan 26;3864;Saitama;竜星のPAO　大宮店;City League (JP);7;トレーナー・ミチオ;barbaracle okidogi
25 Jan 26;3864;Saitama;竜星のPAO　大宮店;City League (JP);8;りょうへい;mega lucario hariyama
25 Jan 26;3864;Saitama;竜星のPAO　大宮店;City League (JP);9;うー;mega venusaur ogerpon
25 Jan 26;3864;Saitama;竜星のPAO　大宮店;City League (JP);10;カデナ;dipplin thwackey
25 Jan 26;3864;Saitama;竜星のPAO　大宮店;City League (JP);11;りき;dipplin rillaboom
25 Jan 26;3864;Saitama;竜星のPAO　大宮店;City League (JP);12;ヨシダ警部補;dragapult
25 Jan 26;3864;Saitama;竜星のPAO　大宮店;City League (JP);13;あかき;dragapult noctowl
25 Jan 26;3864;Saitama;竜星のPAO　大宮店;City League (JP);14;じょーじ;mega lucario hariyama
25 Jan 26;3864;Saitama;竜星のPAO　大宮店;City League (JP);15;はねた;alakazam dudunsparce
25 Jan 26;3864;Saitama;竜星のPAO　大宮店;City League (JP);16;テツノフォルゴレ;zoroark darmanitan
25 Jan 26;3863;Tōkyō;Card Secret;City League (JP);1;あ;dragapult blaziken
25 Jan 26;3863;Tōkyō;Card Secret;City League (JP);2;ろりぽっぷ;dragapult crobat
25 Jan 26;3863;Tōkyō;Card Secret;City League (JP);3;わたゆう;dragapult dusknoir
25 Jan 26;3863;Tōkyō;Card Secret;City League (JP);4;ポール;dragapult noctowl
25 Jan 26;3863;Tōkyō;Card Secret;City League (JP);5;なーさん;slowking dusknoir
25 Jan 26;3863;Tōkyō;Card Secret;City League (JP);6;あずまん;thwackey dipplin
25 Jan 26;3863;Tōkyō;Card Secret;City League (JP);7;いか;garchomp roserade
25 Jan 26;3863;Tōkyō;Card Secret;City League (JP);8;やーこん;dragapult dusknoir
25 Jan 26;3863;Tōkyō;Card Secret;City League (JP);9;りよ;mega starmie mega froslass
25 Jan 26;3863;Tōkyō;Card Secret;City League (JP);10;シンシン;mega sharpedo toxtricity
25 Jan 26;3863;Tōkyō;Card Secret;City League (JP);11;Azusa;mega lucario hariyama
25 Jan 26;3863;Tōkyō;Card Secret;City League (JP);12;リョウ;garchomp roserade
25 Jan 26;3863;Tōkyō;Card Secret;City League (JP);13;はださま;honchkrow porygon2
25 Jan 26;3863;Tōkyō;Card Secret;City League (JP);14;エルエルフ;mega lucario hariyama
25 Jan 26;3863;Tōkyō;Card Secret;City League (JP);15;Nari;alakazam dudunsparce
25 Jan 26;3863;Tōkyō;Card Secret;City League (JP);16;畜ペン;dragapult dusknoir
25 Jan 26;3862;Miyazaki;CARDSHOPラリアット！;City League (JP);1;ヒダカ;dipplin rillaboom
25 Jan 26;3862;Miyazaki;CARDSHOPラリアット！;City League (JP);2;ひだこ;garchomp roserade
25 Jan 26;3862;Miyazaki;CARDSHOPラリアット！;City League (JP);3;休歌;mega sharpedo toxtricity
25 Jan 26;3862;Miyazaki;CARDSHOPラリアット！;City League (JP);4;レゴ;dragapult crobat
25 Jan 26;3862;Miyazaki;CARDSHOPラリアット！;City League (JP);5;のんきなひと;dragapult dusknoir
25 Jan 26;3862;Miyazaki;CARDSHOPラリアット！;City League (JP);6;Yuma~;dragapult mega kangaskhan
25 Jan 26;3862;Miyazaki;CARDSHOPラリアット！;City League (JP);7;あい;mega lucario dusknoir
25 Jan 26;3862;Miyazaki;CARDSHOPラリアット！;City League (JP);8;ひっちゃん;mega starmie mega froslass
25 Jan 26;3861;Kanagawa;チェルモサード;City League (JP);1;Kengo;mega starmie mega froslass
25 Jan 26;3861;Kanagawa;チェルモサード;City League (JP);2;こんの。;mega froslass mega starmie
25 Jan 26;3861;Kanagawa;チェルモサード;City League (JP);3;ヨモ;mega starmie mega froslass
25 Jan 26;3861;Kanagawa;チェルモサード;City League (JP);4;モンクラ;mega lucario dusknoir
25 Jan 26;3861;Kanagawa;チェルモサード;City League (JP);5;こた;dragapult noctowl
25 Jan 26;3861;Kanagawa;チェルモサード;City League (JP);6;Makima;dragapult dusknoir
25 Jan 26;3861;Kanagawa;チェルモサード;City League (JP);7;凜;garchomp roserade
25 Jan 26;3861;Kanagawa;チェルモサード;City League (JP);8;イセサギ;dragapult dusknoir
25 Jan 26;3861;Kanagawa;チェルモサード;City League (JP);9;KOKI;rillaboom dipplin
25 Jan 26;3861;Kanagawa;チェルモサード;City League (JP);10;マルコ;garchomp roserade
25 Jan 26;3861;Kanagawa;チェルモサード;City League (JP);11;チロル;mega lucario hariyama
25 Jan 26;3861;Kanagawa;チェルモサード;City League (JP);12;hayabusa;hydrapple meganium
25 Jan 26;3861;Kanagawa;チェルモサード;City League (JP);13;さだひで;honchkrow porygon-z
25 Jan 26;3861;Kanagawa;チェルモサード;City League (JP);14;おのでぃ;mega venusaur ogerpon
25 Jan 26;3861;Kanagawa;チェルモサード;City League (JP);15;キャベツ太郎;mega lucario hariyama
25 Jan 26;3861;Kanagawa;チェルモサード;City League (JP);16;S;mega lucario hariyama
24 Jan 26;3884;Okayama;【CARDBOX】玉島店;City League (JP);1;ラビ;dragapult crobat
24 Jan 26;3884;Okayama;【CARDBOX】玉島店;City League (JP);2;BLACK;alakazam dudunsparce
24 Jan 26;3884;Okayama;【CARDBOX】玉島店;City League (JP);3;てる丸;crobat mega starmie
24 Jan 26;3884;Okayama;【CARDBOX】玉島店;City League (JP);4;Kokoko;dragapult
24 Jan 26;3884;Okayama;【CARDBOX】玉島店;City League (JP);5;はるにゃん;mega meganium mega venusaur
24 Jan 26;3884;Okayama;【CARDBOX】玉島店;City League (JP);6;ぴお。;garchomp roserade
24 Jan 26;3884;Okayama;【CARDBOX】玉島店;City League (JP);7;せい;mega starmie mega froslass
24 Jan 26;3884;Okayama;【CARDBOX】玉島店;City League (JP);8;えびまろ;zoroark
24 Jan 26;3884;Okayama;【CARDBOX】玉島店;City League (JP);9;オレンジ;dragapult noctowl
24 Jan 26;3884;Okayama;【CARDBOX】玉島店;City League (JP);10;モブキャラ;mega abomasnow
24 Jan 26;3884;Okayama;【CARDBOX】玉島店;City League (JP);11;ユウソウ;mega lucario hariyama
24 Jan 26;3884;Okayama;【CARDBOX】玉島店;City League (JP);12;サクサク;garchomp roserade
24 Jan 26;3884;Okayama;【CARDBOX】玉島店;City League (JP);13;ゆば;grimmsnarl froslass
24 Jan 26;3884;Okayama;【CARDBOX】玉島店;City League (JP);14;ごっつ。;noctowl ogerpon-wellspring
24 Jan 26;3884;Okayama;【CARDBOX】玉島店;City League (JP);15;おまつ;dipplin rillaboom
24 Jan 26;3884;Okayama;【CARDBOX】玉島店;City League (JP);16;ポッポ;rillaboom dipplin
24 Jan 26;3883;Saitama;Duel Stade Ganryu本庄店;City League (JP);1;らいらい;archaludon
24 Jan 26;3883;Saitama;Duel Stade Ganryu本庄店;City League (JP);2;かとっぺ;ogerpon mega venusaur
24 Jan 26;3883;Saitama;Duel Stade Ganryu本庄店;City League (JP);3;PT;garchomp roserade
24 Jan 26;3883;Saitama;Duel Stade Ganryu本庄店;City League (JP);4;スミ;dragapult mega kangaskhan
24 Jan 26;3883;Saitama;Duel Stade Ganryu本庄店;City League (JP);5;あつを;mega starmie mega froslass
24 Jan 26;3883;Saitama;Duel Stade Ganryu本庄店;City League (JP);6;デネボラ;mega froslass mega starmie
24 Jan 26;3883;Saitama;Duel Stade Ganryu本庄店;City League (JP);7;かきあげ;zoroark darmanitan
24 Jan 26;3883;Saitama;Duel Stade Ganryu本庄店;City League (JP);8;オルカ;mega starmie munkidori
24 Jan 26;3883;Saitama;Duel Stade Ganryu本庄店;City League (JP);9;まーP;mega lucario hariyama
24 Jan 26;3883;Saitama;Duel Stade Ganryu本庄店;City League (JP);10;ハル;honchkrow porygon-z
24 Jan 26;3883;Saitama;Duel Stade Ganryu本庄店;City League (JP);11;ナオルガ;mega froslass mega starmie
24 Jan 26;3883;Saitama;Duel Stade Ganryu本庄店;City League (JP);12;つばめ;noctowl flareon
24 Jan 26;3883;Saitama;Duel Stade Ganryu本庄店;City League (JP);13;コジコジ;grimmsnarl froslass
24 Jan 26;3883;Saitama;Duel Stade Ganryu本庄店;City League (JP);14;ともえ;zoroark pecharunt
24 Jan 26;3883;Saitama;Duel Stade Ganryu本庄店;City League (JP);15;てぃあ;spidops mewtwo
24 Jan 26;3883;Saitama;Duel Stade Ganryu本庄店;City League (JP);16;ルルナ;flareon jolteon
24 Jan 26;3860;Gifu;宝島　可児店;City League (JP);1;momosuke;archaludon
24 Jan 26;3860;Gifu;宝島　可児店;City League (JP);2;ちゃる;dipplin rillaboom
24 Jan 26;3860;Gifu;宝島　可児店;City League (JP);3;うき;jellicent dusknoir
24 Jan 26;3860;Gifu;宝島　可児店;City League (JP);4;Noa;mega froslass mega starmie
24 Jan 26;3860;Gifu;宝島　可児店;City League (JP);5;なろ桃;grimmsnarl froslass
24 Jan 26;3860;Gifu;宝島　可児店;City League (JP);6;あまめ;archaludon metang
24 Jan 26;3860;Gifu;宝島　可児店;City League (JP);7;くらら;dipplin thwackey
24 Jan 26;3860;Gifu;宝島　可児店;City League (JP);8;マッチナイト;mega lucario hariyama
24 Jan 26;3860;Gifu;宝島　可児店;City League (JP);9;こひ;metagross empoleon
24 Jan 26;3860;Gifu;宝島　可児店;City League (JP);10;ちゃみ;mega lucario hariyama
24 Jan 26;3860;Gifu;宝島　可児店;City League (JP);11;ブリキ;mega lucario dusknoir
24 Jan 26;3860;Gifu;宝島　可児店;City League (JP);12;デブリ;dragapult noctowl
24 Jan 26;3860;Gifu;宝島　可児店;City League (JP);13;Mi;grimmsnarl froslass
24 Jan 26;3860;Gifu;宝島　可児店;City League (JP);14;むらっきー;garchomp roserade
24 Jan 26;3860;Gifu;宝島　可児店;City League (JP);15;エス坊;spidops mewtwo
24 Jan 26;3860;Gifu;宝島　可児店;City League (JP);16;ねむ;mega lucario
24 Jan 26;3859;Ōsaka;トイコンプ高槻店;City League (JP);1;こみー;zoroark darmanitan
24 Jan 26;3859;Ōsaka;トイコンプ高槻店;City League (JP);2;ジャンタルマンタル;mega starmie dusclops
24 Jan 26;3859;Ōsaka;トイコンプ高槻店;City League (JP);3;lancelot;garchomp roserade
24 Jan 26;3859;Ōsaka;トイコンプ高槻店;City League (JP);4;さっくん;mega starmie mega froslass
24 Jan 26;3859;Ōsaka;トイコンプ高槻店;City League (JP);5;リュウ;dipplin thwackey
24 Jan 26;3859;Ōsaka;トイコンプ高槻店;City League (JP);6;トルネロ;alakazam dudunsparce
24 Jan 26;3859;Ōsaka;トイコンプ高槻店;City League (JP);7;rowma;dragapult dusknoir
24 Jan 26;3859;Ōsaka;トイコンプ高槻店;City League (JP);8;むげんぴーまん;grimmsnarl froslass
24 Jan 26;3859;Ōsaka;トイコンプ高槻店;City League (JP);9;くろさん;alakazam dudunsparce
24 Jan 26;3859;Ōsaka;トイコンプ高槻店;City League (JP);10;しぃ;dipplin rillaboom
24 Jan 26;3859;Ōsaka;トイコンプ高槻店;City League (JP);11;ピーおり;mega lucario hariyama
24 Jan 26;3859;Ōsaka;トイコンプ高槻店;City League (JP);12;マツバラ;dipplin rillaboom
24 Jan 26;3859;Ōsaka;トイコンプ高槻店;City League (JP);13;アクアビット;mega lucario hariyama
24 Jan 26;3859;Ōsaka;トイコンプ高槻店;City League (JP);14;ソイしょうゆ;honchkrow porygon-z
24 Jan 26;3859;Ōsaka;トイコンプ高槻店;City League (JP);15;ソウ;mega charizard-mega-x mega charizard-mega-y
24 Jan 26;3859;Ōsaka;トイコンプ高槻店;City League (JP);16;ぱちぱち;mega froslass mega starmie
24 Jan 26;3858;Gifu;カードショップ　海賊船-starch-;City League (JP);1;たろう;dragapult dusknoir
24 Jan 26;3858;Gifu;カードショップ　海賊船-starch-;City League (JP);2;ざきーりょ;honchkrow porygon-z
24 Jan 26;3858;Gifu;カードショップ　海賊船-starch-;City League (JP);3;いけっchi;mega lucario hariyama
24 Jan 26;3858;Gifu;カードショップ　海賊船-starch-;City League (JP);4;ジョブジョン;mega lucario hariyama
24 Jan 26;3858;Gifu;カードショップ　海賊船-starch-;City League (JP);5;がちょ;bellibolt kilowattrel
24 Jan 26;3858;Gifu;カードショップ　海賊船-starch-;City League (JP);6;げんげろげー;mega starmie mega froslass
24 Jan 26;3858;Gifu;カードショップ　海賊船-starch-;City League (JP);7;えんぴつくん;mega lucario hariyama
24 Jan 26;3858;Gifu;カードショップ　海賊船-starch-;City League (JP);8;セイヤ;dragapult dusknoir
24 Jan 26;3858;Gifu;カードショップ　海賊船-starch-;City League (JP);9;おのし;zoroark darmanitan
24 Jan 26;3858;Gifu;カードショップ　海賊船-starch-;City League (JP);10;タカナベ;ogerpon hydrapple
24 Jan 26;3858;Gifu;カードショップ　海賊船-starch-;City League (JP);11;アキ;alakazam dudunsparce
24 Jan 26;3858;Gifu;カードショップ　海賊船-starch-;City League (JP);12;ひろってぃ;noctowl flareon
24 Jan 26;3858;Gifu;カードショップ　海賊船-starch-;City League (JP);13;たこ焼きversion2;mega venusaur ogerpon
24 Jan 26;3858;Gifu;カードショップ　海賊船-starch-;City League (JP);14;とくめ;metagross empoleon
24 Jan 26;3858;Gifu;カードショップ　海賊船-starch-;City League (JP);15;えいと;spidops mewtwo
24 Jan 26;3858;Gifu;カードショップ　海賊船-starch-;City League (JP);16;AKKEY;garchomp roserade
24 Jan 26;3857;Kanagawa;BOOKOFF イオン本牧店;City League (JP);1;いくっち;grimmsnarl munkidori
24 Jan 26;3857;Kanagawa;BOOKOFF イオン本牧店;City League (JP);2;NoA;greninja mega starmie
24 Jan 26;3857;Kanagawa;BOOKOFF イオン本牧店;City League (JP);3;あさき;dragapult dusknoir
24 Jan 26;3857;Kanagawa;BOOKOFF イオン本牧店;City League (JP);4;bamboo;dragapult dusknoir
24 Jan 26;3857;Kanagawa;BOOKOFF イオン本牧店;City League (JP);5;わさお;rillaboom dipplin
24 Jan 26;3857;Kanagawa;BOOKOFF イオン本牧店;City League (JP);6;わらびもち;mega starmie mega froslass
24 Jan 26;3857;Kanagawa;BOOKOFF イオン本牧店;City League (JP);7;たっぴー;dipplin thwackey
24 Jan 26;3857;Kanagawa;BOOKOFF イオン本牧店;City League (JP);8;あきよる;spidops arbok
24 Jan 26;3857;Kanagawa;BOOKOFF イオン本牧店;City League (JP);9;そーた;alakazam dudunsparce
24 Jan 26;3857;Kanagawa;BOOKOFF イオン本牧店;City League (JP);10;蒼太;spidops mewtwo
24 Jan 26;3857;Kanagawa;BOOKOFF イオン本牧店;City League (JP);11;K;spidops mewtwo
24 Jan 26;3857;Kanagawa;BOOKOFF イオン本牧店;City League (JP);12;ハマタ;mega venusaur ogerpon
24 Jan 26;3857;Kanagawa;BOOKOFF イオン本牧店;City League (JP);13;とっち;mega lucario hariyama
24 Jan 26;3857;Kanagawa;BOOKOFF イオン本牧店;City League (JP);14;ryo;garchomp roserade
24 Jan 26;3857;Kanagawa;BOOKOFF イオン本牧店;City League (JP);15;しょーま;mega froslass mega starmie
24 Jan 26;3857;Kanagawa;BOOKOFF イオン本牧店;City League (JP);16;りゅ〜ず;garchomp roserade
24 Jan 26;3856;Miyagi;シーガル　仙台駅前店;City League (JP);1;こしを;rillaboom dipplin
24 Jan 26;3856;Miyagi;シーガル　仙台駅前店;City League (JP);2;ムラター;archaludon
24 Jan 26;3856;Miyagi;シーガル　仙台駅前店;City League (JP);3;ミキオ;garchomp roserade
24 Jan 26;3856;Miyagi;シーガル　仙台駅前店;City League (JP);4;アルパカ;honchkrow porygon-z
24 Jan 26;3856;Miyagi;シーガル　仙台駅前店;City League (JP);5;もこに;mega meganium mega venusaur
