meta;archetype;card_name;card_identifier;total_count;max_count;deck_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;type;image_url
City League;Noctowl Dusknoir;Crispin;PRE_105;3;3;1;1;100,0;PRE;;105;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_105_R_EN_LG.png
City League;Noctowl Dusknoir;Lillie's Determination;ASC_192;2;2;1;1;100,0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png
City League;Noctowl Dusknoir;Sparkling Crystal;PRE_129;1;1;1;1;100,0;PRE;;129;Ultra Rare;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_129_R_EN_LG.png
City League;Noctowl Flareon;Shaymin;DRI_10;1;1;1;32;3,1;DRI;;10;Uncommon;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_010_R_EN_LG.png
City League;Noctowl Flareon;Leafeon ex;PRE_6;31;1;31;32;96,9;PRE;;6;Double Rare;GStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_006_R_EN_LG.png
City League;Noctowl Flareon;Charmander;PFL_11;2;2;1;32;3,1;PFL;;11;Common;RBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_011_R_EN_LG.png
City League;Noctowl Flareon;Chi-Yu;MEG_31;1;1;1;32;3,1;MEG;;31;Uncommon;RBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_031_R_EN_LG.png
City League;Noctowl Flareon;Flareon ex;PRE_14;63;2;32;32;100,0;PRE;;14;Double Rare;RStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_014_R_EN_LG.png
City League;Noctowl Flareon;Charmeleon;PFL_12;1;1;1;32;3,1;PFL;;12;Common;RStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_012_R_EN_LG.png
City League;Noctowl Flareon;Mega Charizard X ex;PFL_13;2;2;1;32;3,1;PFL;;13;Double Rare;RStage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_013_R_EN_LG.png
City League;Noctowl Flareon;Wellspring Mask Ogerpon ex;TWM_64;33;2;32;32;100,0;TWM;;64;Double Rare;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_064_R_EN_LG.png
City League;Noctowl Flareon;Chien-Pao;SSP_56;13;1;13;32;40,6;SSP;;56;Rare;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_056_R_EN_LG.png
City League;Noctowl Flareon;Psyduck;ASC_39;3;1;3;32;9,4;ASC;;39;Common;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png
City League;Noctowl Flareon;Tapu Koko ex;JTG_51;3;1;3;32;9,4;JTG;;51;Double Rare;LBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_051_R_EN_LG.png
City League;Noctowl Flareon;Pikachu ex;SSP_57;2;1;2;32;6,2;SSP;;57;Double Rare;LBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_057_R_EN_LG.png
City League;Noctowl Flareon;Miraidon ex;ASC_73;1;1;1;32;3,1;ASC;;73;Double Rare;LBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_073_R_EN_LG.png
City League;Noctowl Flareon;Jolteon ex;PRE_30;12;1;12;32;37,5;PRE;;30;Double Rare;LStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_030_R_EN_LG.png
City League;Noctowl Flareon;Lillie's Clefairy ex;JTG_56;34;2;30;32;93,8;JTG;;56;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_056_R_EN_LG.png
City League;Noctowl Flareon;Latias ex;SSP_76;23;1;23;32;71,9;SSP;;76;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_076_R_EN_LG.png
City League;Noctowl Flareon;Duskull;PRE_35;2;2;1;32;3,1;PRE;;35;Common;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_035_R_EN_LG.png
City League;Noctowl Flareon;Flutter Mane;TEF_78;1;1;1;32;3,1;TEF;;78;Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_078_R_EN_LG.png
City League;Noctowl Flareon;Marill;TEF_64;2;2;1;32;3,1;TEF;;64;Common;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_064_R_EN_LG.png
City League;Noctowl Flareon;Sylveon ex;SSP_86;14;1;14;32;43,8;SSP;;86;Double Rare;PStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_086_R_EN_LG.png
City League;Noctowl Flareon;Espeon ex;PRE_34;7;1;7;32;21,9;PRE;;34;Double Rare;PStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_034_R_EN_LG.png
City League;Noctowl Flareon;Azumarill;SSP_74;1;1;1;32;3,1;SSP;;74;Uncommon;PStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_074_R_EN_LG.png
City League;Noctowl Flareon;Dusclops;PRE_36;1;1;1;32;3,1;PRE;;36;Common;PStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_036_R_EN_LG.png
City League;Noctowl Flareon;Dusknoir;PRE_37;1;1;1;32;3,1;PRE;;37;Rare;PStage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_037_R_EN_LG.png
City League;Noctowl Flareon;Cornerstone Mask Ogerpon ex;TWM_112;2;1;2;32;6,2;TWM;;112;Double Rare;FBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_112_R_EN_LG.png
City League;Noctowl Flareon;Fezandipiti ex;ASC_142;32;1;32;32;100,0;ASC;;142;Double Rare;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png
City League;Noctowl Flareon;Dratini;ASC_150;2;2;1;32;3,1;ASC;;150;Common;NBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_150_R_EN_LG.png
City League;Noctowl Flareon;Dragonair;ASC_151;2;2;1;32;3,1;ASC;;151;Uncommon;NStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_151_R_EN_LG.png
City League;Noctowl Flareon;Mega Dragonite ex;ASC_152;1;1;1;32;3,1;ASC;;152;Double Rare;NStage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_152_R_EN_LG.png
City League;Noctowl Flareon;Eevee;SSP_143;63;2;32;32;100,0;SSP;;143;Common;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_143_R_EN_LG.png
City League;Noctowl Flareon;Eevee ex;PRE_75;32;1;32;32;100,0;PRE;;75;Double Rare;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_075_R_EN_LG.png
City League;Noctowl Flareon;Fan Rotom;SCR_118;64;2;32;32;100,0;SCR;;118;Common;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_118_R_EN_LG.png
City League;Noctowl Flareon;Hoothoot;SCR_114;128;4;32;32;100,0;SCR;;114;Common;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_114_R_EN_LG.png
City League;Noctowl Flareon;Terapagos ex;SCR_128;5;1;5;32;15,6;SCR;;128;Double Rare;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_128_R_EN_LG.png
City League;Noctowl Flareon;Bloodmoon Ursaluna ex;TWM_141;4;1;4;32;12,5;TWM;;141;Double Rare;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_141_R_EN_LG.png
City League;Noctowl Flareon;Buneary;PFL_83;1;1;1;32;3,1;PFL;;83;Common;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_083_R_EN_LG.png
City League;Noctowl Flareon;Mega Kangaskhan ex;MEG_104;1;1;1;32;3,1;MEG;;104;Double Rare;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_104_R_EN_LG.png
City League;Noctowl Flareon;Noctowl;SCR_115;128;4;32;32;100,0;SCR;;115;Rare;CStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_115_R_EN_LG.png
City League;Noctowl Flareon;Mega Lopunny ex;PFL_84;1;1;1;32;3,1;PFL;;84;Double Rare;CStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_084_R_EN_LG.png
City League;Noctowl Flareon;Fire Energy;SVE_18;69;6;32;32;100,0;SVE;;18;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_018_R_EN_LG.png
City League;Noctowl Flareon;Lightning Energy;SVE_20;61;3;32;32;100,0;SVE;;20;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_020_R_EN_LG.png
City League;Noctowl Flareon;Water Energy;SVE_19;64;3;32;32;100,0;SVE;;19;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_019_R_EN_LG.png
City League;Noctowl Flareon;Grass Energy;SVE_17;33;2;31;32;96,9;SVE;;17;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_017_R_EN_LG.png
City League;Noctowl Flareon;Psychic Energy;SVE_21;59;3;31;32;96,9;SVE;;21;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_021_R_EN_LG.png
City League;Noctowl Flareon;Darkness Energy;SVE_23;2;1;2;32;6,2;SVE;;23;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_023_R_EN_LG.png
City League;Noctowl Flareon;Fighting Energy;SVE_22;2;1;2;32;6,2;SVE;;22;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_022_R_EN_LG.png
City League;Noctowl Flareon;Metal Energy;SVE_24;2;1;2;32;6,2;SVE;;24;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_024_R_EN_LG.png
City League;Noctowl Flareon;Buddy-Buddy Poffin;PRE_101;66;4;32;32;100,0;PRE;;101;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_101_R_EN_LG.png
City League;Noctowl Flareon;Night Stretcher;SFA_61;60;2;32;32;100,0;SFA;;61;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png
City League;Noctowl Flareon;Poké Pad;ASC_198;118;4;32;32;100,0;ASC;;198;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_198_R_EN_LG.png
City League;Noctowl Flareon;Tera Orb;SSP_189;63;3;32;32;100,0;SSP;;189;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_189_R_EN_LG.png
City League;Noctowl Flareon;Ultra Ball;ASC_213;102;4;32;32;100,0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png
City League;Noctowl Flareon;Switch;MEG_130;32;2;31;32;96,9;MEG;;130;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_R_EN_LG.png
City League;Noctowl Flareon;Glass Trumpet;PRE_110;26;2;25;32;78,1;PRE;;110;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_110_R_EN_LG.png
City League;Noctowl Flareon;Energy Switch;MEG_115;6;1;6;32;18,8;MEG;;115;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_115_R_EN_LG.png
City League;Noctowl Flareon;Tool Scrapper;ASC_212;5;1;5;32;15,6;ASC;;212;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_212_R_EN_LG.png
City League;Noctowl Flareon;Rare Candy;MEG_125;2;1;2;32;6,2;MEG;;125;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_125_R_EN_LG.png
City League;Noctowl Flareon;Energy Recycler;BST_124;1;1;1;32;3,1;BST;;124;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BST/BST_124_R_EN_LG.png
City League;Noctowl Flareon;Energy Retrieval;SSH_160;1;1;1;32;3,1;SSH;;160;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_160_R_EN_LG.png
City League;Noctowl Flareon;Area Zero Underdepths;PRE_94;71;4;32;32;100,0;PRE;;94;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_094_R_EN_LG.png
City League;Noctowl Flareon;Gravity Mountain;SSP_177;5;1;5;32;15,6;SSP;;177;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_177_R_EN_LG.png
City League;Noctowl Flareon;Battle Cage;PFL_85;3;1;3;32;9,4;PFL;;85;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_085_R_EN_LG.png
City League;Noctowl Flareon;Jamming Tower;TWM_153;3;1;3;32;9,4;TWM;;153;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_153_R_EN_LG.png
City League;Noctowl Flareon;Levincia;JTG_150;1;1;1;32;3,1;JTG;;150;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_150_R_EN_LG.png
City League;Noctowl Flareon;Boss's Orders;ASC_183;69;3;32;32;100,0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png
City League;Noctowl Flareon;Crispin;PRE_105;88;4;32;32;100,0;PRE;;105;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_105_R_EN_LG.png
City League;Noctowl Flareon;Briar;PRE_100;24;1;24;32;75,0;PRE;;100;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_100_R_EN_LG.png
City League;Noctowl Flareon;Cyrano;SSP_170;22;1;22;32;68,8;SSP;;170;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_170_R_EN_LG.png
City League;Noctowl Flareon;Lillie's Determination;ASC_192;26;3;22;32;68,8;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png
City League;Noctowl Flareon;Kieran;PRE_113;18;1;18;32;56,2;PRE;;113;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_113_R_EN_LG.png
City League;Noctowl Flareon;Black Belt's Training;PRE_96;14;1;14;32;43,8;PRE;;96;Common;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_096_R_EN_LG.png
City League;Noctowl Flareon;N's Plan;BLK_83;12;1;12;32;37,5;BLK;;83;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_083_R_EN_LG.png
City League;Noctowl Flareon;Judge;SVI_176;6;1;6;32;18,8;SVI;;176;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_176_R_EN_LG.png
City League;Noctowl Flareon;Xerosic's Machinations;SFA_64;6;1;6;32;18,8;SFA;;64;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_064_R_EN_LG.png
City League;Noctowl Flareon;Hilda;WHT_84;4;1;4;32;12,5;WHT;;84;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_084_R_EN_LG.png
City League;Noctowl Flareon;Dawn;PFL_87;3;2;2;32;6,2;PFL;;87;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_087_R_EN_LG.png
City League;Noctowl Flareon;Lucian;TWM_157;2;1;2;32;6,2;TWM;;157;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_157_R_EN_LG.png
City League;Noctowl Flareon;Brock's Scouting;JTG_146;2;2;1;32;3,1;JTG;;146;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_146_R_EN_LG.png
City League;Noctowl Flareon;Colress's Tenacity;SFA_57;1;1;1;32;3,1;SFA;;57;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_057_R_EN_LG.png
City League;Noctowl Flareon;Morty's Conviction;TEF_155;1;1;1;32;3,1;TEF;;155;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_155_R_EN_LG.png
City League;Noctowl Flareon;Sparkling Crystal;PRE_129;32;1;32;32;100,0;PRE;;129;Ultra Rare;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_129_R_EN_LG.png
City League;Noctowl Flareon;Air Balloon;ASC_181;13;1;13;32;40,6;ASC;;181;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png
City League;Noctowl Hydreigon;Teal Mask Ogerpon ex;TWM_25;3;3;1;1;100,0;TWM;;25;Double Rare;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_025_R_EN_LG.png
City League;Noctowl Hydreigon;Deino;SSP_117;3;3;1;1;100,0;SSP;;117;Common;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_117_R_EN_LG.png
City League;Noctowl Hydreigon;Hydreigon ex;SSP_119;2;2;1;1;100,0;SSP;;119;Double Rare;DStage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_119_R_EN_LG.png
City League;Noctowl Hydreigon;Zweilous;WHT_66;1;1;1;1;100,0;WHT;;66;Common;DStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_066_R_EN_LG.png
City League;Noctowl Hydreigon;Fan Rotom;SCR_118;2;2;1;1;100,0;SCR;;118;Common;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_118_R_EN_LG.png
City League;Noctowl Hydreigon;Hoothoot;SCR_114;4;4;1;1;100,0;SCR;;114;Common;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_114_R_EN_LG.png
City League;Noctowl Hydreigon;Noctowl;SCR_115;4;4;1;1;100,0;SCR;;115;Rare;CStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_115_R_EN_LG.png
City League;Noctowl Hydreigon;Darkness Energy;SVE_23;6;6;1;1;100,0;SVE;;23;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_023_R_EN_LG.png
City League;Noctowl Hydreigon;Grass Energy;SVE_17;4;4;1;1;100,0;SVE;;17;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_017_R_EN_LG.png
City League;Noctowl Hydreigon;Buddy-Buddy Poffin;PRE_101;4;4;1;1;100,0;PRE;;101;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_101_R_EN_LG.png
City League;Noctowl Hydreigon;Energy Search;SSH_161;3;3;1;1;100,0;SSH;;161;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_161_R_EN_LG.png
City League;Noctowl Hydreigon;Energy Switch;MEG_115;2;2;1;1;100,0;MEG;;115;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_115_R_EN_LG.png
City League;Noctowl Hydreigon;Rare Candy;MEG_125;3;3;1;1;100,0;MEG;;125;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_125_R_EN_LG.png
City League;Noctowl Hydreigon;Redeemable Ticket;JTG_156;1;1;1;1;100,0;JTG;;156;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_156_R_EN_LG.png
City League;Noctowl Hydreigon;Switch;MEG_130;1;1;1;1;100,0;MEG;;130;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_R_EN_LG.png
City League;Noctowl Hydreigon;Tera Orb;SSP_189;4;4;1;1;100,0;SSP;;189;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_189_R_EN_LG.png
City League;Noctowl Hydreigon;Neo Upper Energy;TEF_162;1;1;1;1;100,0;TEF;;162;Ultra Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_162_R_EN_LG.png
City League;Noctowl Hydreigon;Area Zero Underdepths;PRE_94;3;3;1;1;100,0;PRE;;94;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_094_R_EN_LG.png
City League;Noctowl Hydreigon;Carmine;PRE_103;4;4;1;1;100,0;PRE;;103;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_103_R_EN_LG.png
City League;Noctowl Hydreigon;Hilda;WHT_84;3;3;1;1;100,0;WHT;;84;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_084_R_EN_LG.png
City League;Noctowl Hydreigon;Air Balloon;ASC_181;2;2;1;1;100,0;ASC;;181;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png
City League;Noctowl Ogerpon;Teal Mask Ogerpon ex;TWM_25;41;3;16;16;100,0;TWM;;25;Double Rare;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_025_R_EN_LG.png
City League;Noctowl Ogerpon;Iron Leaves ex;TEF_25;6;1;6;16;37,5;TEF;;25;Double Rare;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_025_R_EN_LG.png
City League;Noctowl Ogerpon;Budew;PRE_4;3;2;2;16;12,5;PRE;;4;Common;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_004_R_EN_LG.png
City League;Noctowl Ogerpon;Shaymin;DRI_10;1;1;1;16;6,2;DRI;;10;Uncommon;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_010_R_EN_LG.png
City League;Noctowl Ogerpon;Wellspring Mask Ogerpon ex;TWM_64;21;2;12;16;75,0;TWM;;64;Double Rare;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_064_R_EN_LG.png
City League;Noctowl Ogerpon;Chien-Pao;SSP_56;4;1;4;16;25,0;SSP;;56;Rare;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_056_R_EN_LG.png
City League;Noctowl Ogerpon;Psyduck;ASC_39;1;1;1;16;6,2;ASC;;39;Common;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png
City League;Noctowl Ogerpon;Pikachu ex;SSP_57;7;1;7;16;43,8;SSP;;57;Double Rare;LBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_057_R_EN_LG.png
City League;Noctowl Ogerpon;Tapu Koko ex;JTG_51;4;1;4;16;25,0;JTG;;51;Double Rare;LBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_051_R_EN_LG.png
City League;Noctowl Ogerpon;Latias ex;SSP_76;17;2;16;16;100,0;SSP;;76;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_076_R_EN_LG.png
City League;Noctowl Ogerpon;Lillie's Clefairy ex;JTG_56;19;2;13;16;81,2;JTG;;56;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_056_R_EN_LG.png
City League;Noctowl Ogerpon;Flutter Mane;TEF_78;2;1;2;16;12,5;TEF;;78;Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_078_R_EN_LG.png
City League;Noctowl Ogerpon;Duskull;PRE_35;2;2;1;16;6,2;PRE;;35;Common;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_035_R_EN_LG.png
City League;Noctowl Ogerpon;Dusknoir;PRE_37;2;2;1;16;6,2;PRE;;37;Rare;PStage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_037_R_EN_LG.png
City League;Noctowl Ogerpon;Cornerstone Mask Ogerpon ex;TWM_112;4;1;4;16;25,0;TWM;;112;Double Rare;FBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_112_R_EN_LG.png
City League;Noctowl Ogerpon;Fezandipiti ex;ASC_142;16;1;16;16;100,0;ASC;;142;Double Rare;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png
City League;Noctowl Ogerpon;Raging Bolt ex;TEF_123;10;2;5;16;31,2;TEF;;123;Double Rare;NBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_123_R_EN_LG.png
City League;Noctowl Ogerpon;Raging Bolt;SCR_111;2;1;2;16;12,5;SCR;;111;Rare;NBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_111_R_EN_LG.png
